1,0,2
18,19,20,21
24,25
44,45
50,46
53,54
59,62,60,61
70,69
73,74
90,89
110,111,113,114,115,116,119,120,121
125,127
141,142
148,149
153,154
160,159
167,168,169,170,181
171,182
172,183
184,186,187,188,189,191,199
216,217,218,219,220
222,223
236,237
240,608
242,248
243,244,245,247
250,249
252,253,256,281
260,261
265,266,267,268,269
270,271
272,273
275,276
285,286
301,302,306
308,309,310,311
326,327
328,329
346,347
355,356,357,360,362,370
375,378,441,444,445,447,454,456,457,458,459,460,461,464,465,466,467,468,469,470,471,472,473,999,1003,1007,1121,1127,1129,1131,1134,1145,1146,1147,1148,1149,1150,1153,1154
381,382,383
390,392
393,396,1006,1020,1024,1026,1018
400,398
402,403
407,1036
426,427
430,431,432
433,434
437,438,439
442,443
475,476,477,478
504,507,509,528
512,516
518,519,526
520,521,522,523,524,525
530,531
533,534,535
552,553,554
556,558,559,565
566,568
570,571,572
569,574,575,576,577,578,579,580,581
582,583,585,587
613,617
620,621,622
625,626,627
649,650,651,652,653,654,655
677,678,679
695,696
700,702
706,707
712,713
724,725
730,729
741,749
753,754,755,767,771
772,773
777,778
783,784,785,786,787,788,789
792,793,794
795,796,797,798,799
800,801
812,813,814
822,823,825,826,827,829,831
840,839
850,854
851,852,853
860,861,862
864,865
870,867
900,901
990,991
992,993
995,996
1011,1012
1021,1038,1039
1029,1031
1042,1044
1048,1049,1051,1052
1067,1083,1085
1074,1096,1099,1100,1101,1105,1107,1108
1075,1076
1093,1094
1114,1118
1120,1119
1141,1142,1143,1144
1167,1168,1170,1171
1198,1199
1219,1220,1221
1225,1227,1229,1231,1236,1237
1232,1233
1243,1244
1254,1255
1263,1265
1270,1271
1275,1276
1277,1278
1285,1286
1291,1292
1294,1295
1300,1301,1314,1317,1318,1319,1320,1321,1322,1323,1324,1325,1328
1315,1316,1329,1330,1331
1339,1340,1597
1341,1343,1613
1357,1358,1359,1360
1362,1656
1364,1365
1370,1371,1372,1373,1374,1375,1385,1387,1389,1391,1392,1393,1394,1397,1398,1406
1379,1380,1381,1382
1401,1402,1410,1411,1413,1414
1403,1404
1408,1409
1418,1419,1420
1427,1428,1430,1433,1434,1436,1438
1440,1439
1463,1464,1465
1482,1503
1483,1484
1485,1486
1500,1499
1505,1506,1507
1517,1527
1540,1542
1552,1555,1557,1558
1553,1554
1582,1583,1585
1586,1587
1626,1627
1646,1647,1648,1649,1650
1692,1693,1694
1698,1699
1716,1718
